2024-06-01 15:15:51,326 Attempting to load data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:15:51,329 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:15:51,332 Data columns after setting 'Open time' as index: Index(['Open', 'High', 'Low', 'Close', 'Volume'], dtype='object')
2024-06-01 15:15:51,336 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-06-01 15:16:07,237 Starting preprocessing for data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:16:07,237 Attempting to load data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:16:07,239 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:16:07,243 Data columns after setting 'Open time' as index: Index(['Open', 'High', 'Low', 'Close', 'Volume'], dtype='object')
2024-06-01 15:16:07,246 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-06-01 15:18:00,029 Starting preprocessing for data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:18:00,030 Attempting to load data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:18:00,032 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:18:00,034 Data columns after setting 'Open time' as index: Index(['Open', 'High', 'Low', 'Close', 'Volume'], dtype='object')
2024-06-01 15:18:00,039 Error in preprocessing data: "['HA_Open', 'HA_Close'] not in index"
2024-06-01 15:19:38,101 Starting preprocessing for data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:19:38,101 Attempting to load data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:19:38,111 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:19:38,111 Error in preprocessing data: 'Open time'
2024-06-01 15:31:01,991 Starting preprocessing for data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:31:01,991 Attempting to load data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:31:01,998 Data loaded successfully from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:31:01,998 Error in preprocessing data: 'Open time'
2024-06-01 15:51:34,593 Loaded data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 15:51:34,689 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 16:04:09,635 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 16:04:09,648 Scaler saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/scaler.pkl
2024-06-01 16:04:09,648 Data preprocessing completed successfully.
2024-06-01 16:07:28,633 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 16:07:28,641 Scaler saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/scaler.pkl
2024-06-01 16:07:28,641 Data preprocessing completed successfully.
2024-06-01 16:14:00,587 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 16:14:00,597 Scaler saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/scaler.pkl
2024-06-01 16:14:00,597 Data preprocessing completed successfully.
2024-06-01 16:34:02,614 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 16:34:02,623 Scaler saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/scaler.pkl
2024-06-01 16:34:02,623 Data preprocessing completed successfully.
2024-06-01 16:39:37,711 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 16:39:37,719 Scaler saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/scaler.pkl
2024-06-01 16:39:37,720 Data preprocessing completed successfully.
2024-06-01 17:01:29,067 Preprocessed data saved to /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/preprocessed_data.csv
2024-06-01 17:04:58,227 Loaded fetched data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
